,Tweet Count,Username,Text,Created At,Retweets,Likes
1518,1519,bpkp_sumbar,kepala perwakilan bpkp sumbar arif ardiyanto beserta tim monitoring pelaksanaan program makan bergizi gratis mbg kabupaten pesisir selatan,Fri Jan 24 03:22:12 +0000 2025,0,1
1519,1520,ikhdo 🌒🌙,tujuan mbg salah satunya naikin performa kognitif siswa riset program level negara gatau deh cmiiw,Fri Jan 24 03:12:11 +0000 2025,0,0
1520,1521,karasandra,presiden prabowo dorong percepatan program mbg indonesia presidenprabowobersamarakyat segarberkonten kakak ponakan ariel tatum,Fri Jan 24 03:08:54 +0000 2025,0,2
1521,1522,Ｒｉｏ Ｄｉｓｃｕｓｓ™,fair pedagang kantin existing rolling pengadan program mbg biar kebagian rugikan program mbg,Fri Jan 24 03:01:03 +0000 2025,0,1
1522,1523,cathy,pd setuju program mbg bisanya koar nyinyir amp nothing to do ngarep bagiin anak nya sekolah tolol ketulungan pancen rt rw,Fri Jan 24 02:39:42 +0000 2025,0,0
1523,1524,Raden Rangga,bravo program mbg keren banget,Fri Jan 24 02:12:32 +0000 2025,0,0
1524,1525,kabarkalimantan1.com,pemprov kalsel tunggu juknis penggunaan dana desa program mbg,Fri Jan 24 02:10:44 +0000 2025,0,0
1525,1526,Raden Rangga,program pemerintah mbg mantap banget,Fri Jan 24 02:10:16 +0000 2025,0,0
1526,1527,Raden Rangga,program pemerintah mbg mantap banget,Fri Jan 24 02:07:06 +0000 2025,0,0
1527,1528,Raden Rangga,yess program makan bergizi gratis mbg amazing,Fri Jan 24 02:05:55 +0000 2025,0,0
1528,1529,Raden Rangga,program pemerintah mbg mantap banget,Fri Jan 24 02:05:20 +0000 2025,0,0
1529,1530,Raden Rangga,program pemerintah mbg mantap banget,Fri Jan 24 02:03:55 +0000 2025,0,0
1530,1531,Raden Rangga,program pemerintah mbg mantap banget,Fri Jan 24 02:00:53 +0000 2025,0,0
1531,1532,Istanyoucapt,pas gue nanya loker program mbg jd asn jelasin bedanya pk cpns aca ucu bahasan gue nanya emang beneran jd asn daftar wkwkwkwk gue sampe ditahap ignore ttp dibahas seharian,Fri Jan 24 02:00:39 +0000 2025,0,0
1532,1533,Media Indonesia,presiden prabowo subianto menitip pesan telur presiden republik indonesia prabowo subianto pejabat kabinet merah putih kmp memperkuat rantai pasok produksi komoditas lokal bahan baku program makan bergizi gratis mbg telur,Fri Jan 24 02:00:00 +0000 2025,0,3
1533,1534,Kompas Muda,klb keracunan makanan disebabkan jasa boga industri rumah tangga pengawasan keamanan pangan program mbg diperkuat humaniora adadikompas,Fri Jan 24 01:56:39 +0000 2025,0,0
1534,1535,🇮🇩Papua_Muslim🇰🇼,dana zakat makan bergizi gratis papua muslim potong gaji dpr program mbg,Fri Jan 24 01:50:11 +0000 2025,1,2
1535,1536,M. Y. A,slow jakarta tenggelamnya uangnya program mbg,Fri Jan 24 01:46:54 +0000 2025,0,0
1536,1537,Kompas Data,klb keracunan makanan disebabkan jasa boga industri rumah tangga pengawasan keamanan pangan program mbg diperkuat humaniora adadikompas,Fri Jan 24 01:39:44 +0000 2025,0,0
1537,1538,Harian Kompas,klb keracunan makanan disebabkan jasa boga industri rumah tangga pengawasan keamanan pangan program mbg diperkuat humaniora adadikompas,Fri Jan 24 01:39:05 +0000 2025,0,0
1538,1539,ZLEBOR,paham gue kantin msh bs bk cmn jualan nasinya laku lg modalnya bs dialihkan jualan dikantin jg rkyt bs diikut sertakan berperan dlm program mbg sesuai kapasitasnya,Fri Jan 24 01:32:56 +0000 2025,0,0
1539,1540,NusaBali.com,pemerintah provinsi bali alokasi dana rp miliar mendukung program makan bergizi gratis mbg menyusul pelibatan daerah pelaksanaan program dijanjikan prabowo gibran,Fri Jan 24 01:32:15 +0000 2025,0,0
1540,1541,Keuangan News,laksana tri handoko peran brin program mbg penguatan sisi hulunya news,Fri Jan 24 01:30:25 +0000 2025,1,2
1541,1542,5tePh3N,miris ditengah program mbg,Fri Jan 24 01:27:38 +0000 2025,0,2
1542,1543,Haris Pratama,yes dukung program mbg,Fri Jan 24 01:26:41 +0000 2025,0,0
1543,1544,Antara Bengkulu,kepala badan gizi nasional bgn dadan hindayana program makan bergizi gratis mbg dijalankan ramadhan bentuk makanan disediakan berbeda,Fri Jan 24 01:21:55 +0000 2025,0,0
1544,1545,Sebut Saja Mawar 🇲🇨🇲🇨,program mbg mesin penggerak pertumbuhan ekonomi ketua den luhut optimistis program mbg dg dana desa membantu mencapai target pertumbuhan ekonomi meningkatkan perputaran uang presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 01:19:51 +0000 2025,5,6
1545,1546,mukhtar luthfi,kantin tau sekolah indonesia sekolah kantin diikutsertakan dilibatkan program mbg mengelola diikutsertakan namanya keadilan,Fri Jan 24 01:18:02 +0000 2025,0,0
1546,1547,Mulyanto,konon doi bantu program sejuta rumah gratis bantu program mbg poco poco loe gaes,Fri Jan 24 00:45:44 +0000 2025,1,7
1547,1548,SIPILKOMPAK,ancaman nggak ejekan iyalah stop tu mbg program useless klo skedar makan dri jaman rikiplik org ude tau mknan bergizi terapkan program urjen ganti waples ganti kalpoli punkabli ganti mantli dpl mpl mk jakgukguk titipan finalis,Fri Jan 24 00:45:23 +0000 2025,0,0
1548,1549,Kemala,presiden prabowo dorong percepatan program mbg indonesia dadan hindayana program mbg langkah strategis mendukung pembangunan sdm unggul indonesia emas presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 00:42:23 +0000 2025,6,7
1549,1550,Haris Pratama,dukung program mbg,Fri Jan 24 00:41:07 +0000 2025,0,0
1550,1551,Kemala,program mbg mesin penggerak pertumbuhan ekonomi luhut optimistis program mbg dana desa membantu mencapai target pertumbuhan ekonomi persen dicanangkan presiden prabowo presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 00:39:34 +0000 2025,6,7
1551,1552,Neng Julida,ketua dewan ekonomi nasional den luhut binsar pandjaitan pede target pertumbuhan ekonomi indonesia tercapai salah satuny ditopang program makan bergizi gratis mbg dana desa presidenprabowobersamarakyat segarberkonten ariel tatum,Fri Jan 24 00:35:07 +0000 2025,7,9
1552,1553,Saskia Dina,presiden dorong percepatan program mbg indonesia pemerintah bergerak cepat mbg keseluruh wilayah indonesia program makan bergizi gratis hadir merata presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 00:31:00 +0000 2025,8,10
1553,1554,Nur,program mbg mesin penggerak pertumbuhan ekonomi program mbg bertujuan meningkatkan kesehatan kesejahteraan masyarakat mendongkrak pertumbuhan ekonomi daerah segarberkonten kakak ponakan mufc ariel tatum utada hikaru,Fri Jan 24 00:28:57 +0000 2025,5,6
1554,1555,Caroline Ch,presiden prabowo dorong percepatan program mbg indonesia dadan hindayana program mbg langkah strategis mendukung pembangunan sdm unggul indonesia emas presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 00:22:59 +0000 2025,4,7
1555,1556,Caroline Ch,program mbg mesin penggerak pertumbuhan ekonomi luhut optimistis program mbg dana desa membantu mencapai target pertumbuhan ekonomi persen dicanangkan presiden prabowo presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 00:18:22 +0000 2025,5,6
1556,1557,ᵐʸ ⁿᵃᵐᵉ ⁱˢ ᴍᴛ,ketua dewan ekonomi nasional den luhut binsar pandjaitan optimistis program mbg membantu mencapai target pertumbuhan ekonomi persen dicanangkan presiden prabowo presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 00:14:29 +0000 2025,4,7
1557,1558,ZLEBOR,pemikiran aneh bin nyeleneh cmn biar bs menyerang program pemerintah dng dalih membela org kantin mengabaikan kebutuhan jutaan ank hamil sngt menghrpkan mbg krn sngt dibutuhkan olh rakyat indonesia,Fri Jan 24 00:11:54 +0000 2025,0,0
1558,1559,Antara Megapolitan,isu mbg mendiskusikan,Fri Jan 24 00:11:35 +0000 2025,0,1
1559,1560,Popo,ketua dewan ekonomi nasional den luhut binsar pandjaitan optimistis program mbg dana desa membantu mencapai target pertumbuhan ekonomi dg perputaran uang daerah presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 00:09:28 +0000 2025,5,6
1560,1561,Loka POM di Pulau Morotai,nota kesepahaman bpom badan gizi nasional bgn pengawasan keamanan pangan program mbg terjamin proses produksi distribusi bpom pangan dikonsumsi aman berkualitas semoga program mencetak,Fri Jan 24 00:09:27 +0000 2025,0,0
1561,1562,Loka POM di Pulau Morotai,repost bersinergi wujudkan generasi sehat hai sahabatbpom makan bergizi gratis mbg salah program prioritas pemerintah mendukung misi asta cita memperkuat pembangunan sumber daya manusia sdm indonesia emas,Fri Jan 24 00:09:11 +0000 2025,0,0
1562,1563,Canovas,pajak orang kaya tunjangan pejabat tolol dikurangi program mbg difokusin daerah t lanjutkan,Fri Jan 24 00:08:27 +0000 2025,0,10
1563,1564,ᵐʸ ⁿᵃᵐᵉ ⁱˢ ᴍᴛ,presiden prabowo mendorong badan gizi nasional bgn menteri mempercepat program makan bergizi gratis mbg indonesia presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 00:06:28 +0000 2025,6,7
1564,1565,Saskia Dina,program mbg mesin penggerak pertumbuhan ekonomi indonesia program makan bergizi gratis berdampingan program dana desa blt mesin penggerak ekonomi desa m perdesa presidenprabowobersamarakyat segarberkonten kakak ponakan,Fri Jan 24 00:05:39 +0000 2025,8,10
1565,1566,☠️,program mbg bikin peluang korupsi,Thu Jan 23 23:56:20 +0000 2025,0,0
1566,1567,Titik Rahayu,mari dukung program pemerintah makan bergizi gratis membantu anak anak papua tumbuh cerdas sehat makanbergizi giziindonesia makangratis gizi mbg,Thu Jan 23 23:50:02 +0000 2025,0,0
1567,1568,Titik Rahayu,mari dukung program pemerintah makan bergizi gratis membantu anak anak papua tumbuh cerdas sehat makanbergizi giziindonesia makangratis gizi mbg,Thu Jan 23 23:49:55 +0000 2025,0,1
1568,1569,K.R.M.T.,benji program mbg,Thu Jan 23 23:46:24 +0000 2025,0,0
1569,1570,ផ្អាក,bantuin program mbg pres,Thu Jan 23 23:39:03 +0000 2025,0,0
1570,1571,Radio Suara Surabaya,bgn program mbg berjalan ramadan,Thu Jan 23 23:12:57 +0000 2025,0,2
1571,1572,radiXe,program bodoh dijalankan bodoh membuang uang negara membangkrutkan umkm meracuni anak infrastruktur penyedia makanan manfaatkan bantuan tunai orang tua tujuannya adala mengkorupsi anggaran mbg,Thu Jan 23 23:08:12 +0000 2025,0,0
1572,1573,Del-Aziz #HidupPrabowo 🇮🇩,keknya ai nulis kekhawatiran program mbg berpotensi dikorupsi potensi vendor dilibatkan inklusif pihak² you know who melibatkan pihak² kehilangan lapak program,Thu Jan 23 22:10:48 +0000 2025,0,0
1574,1575,Kaka,mbg program nasional bangsa standarisasi hrs dipenuhi umkm bangsa manja dikit curhat slalu disuapi bgmn maju negri kendala bicarakan dg instansi terkait lapor medsos xixixi,Thu Jan 23 21:43:49 +0000 2025,1,3
1575,1576,Negerinya Pejabat2 Munafik&Koruptor,sjatinya program mbg bagus hrs dikelola amp diprhitungkan dg sgt hati amp matang penyediaan anggaran amp bahan makanan pnyimpanan pmprosesan makanan amp pndistribusiannya jgn smpai mbg menunya tdk miliki unsur gizi amp akibatkan keracunan,Thu Jan 23 21:07:56 +0000 2025,0,1
1576,1577,Negerinya Pejabat2 Munafik&Koruptor,yth bp presiden tolong perhatikan jg kesejahteraan guru guru pelosok daerah program prioritas bp mbg anak sekolah bp lupa dg tenaga pengajar sbagai tonggak terpenting jg dlm cerdaskan anak bgs slain asupan makanan bergizi,Thu Jan 23 20:48:00 +0000 2025,0,1
1577,1578,Oggy zilly,program makan bergizi gratis indonesia mbg makanbergizigratis makanbergiziuntukindonesia anaksehatbangsahebat gizigratisuntuknegeri ekonomimaju indonesiaemas,Thu Jan 23 19:29:40 +0000 2025,0,4
1578,1579,Agung Laksana,program makan bergizi gratis indonesia mbg makanbergizigratis makanbergiziuntukindonesia anaksehatbangsahebat gizigratisuntuknegeri ekonomimaju indonesiaemas,Thu Jan 23 19:28:52 +0000 2025,0,5
1579,1580,.,umkm digandeng mitra pemerintah tuh umkm dlm sekolah cuman menyesuakan ama menu bergizi program mbg nya,Thu Jan 23 19:11:57 +0000 2025,0,0
1580,1581,Oggy zilly,program mbg investasi bangsa mbg makanbergizigratis makanbergiziuntukindonesia anaksehatbangsahebat gizigratisuntuknegeri ekonomimaju indonesiaemas,Thu Jan 23 18:31:56 +0000 2025,0,0
1581,1582,Agung Laksana,program mbg investasi bangsa mbg makanbergizigratis makanbergiziuntukindonesia anaksehatbangsahebat gizigratisuntuknegeri ekonomimaju indonesiaemas,Thu Jan 23 18:10:58 +0000 2025,0,4
1582,1583,🪐.,program jelek progam gagal program konyol mbg mbg tai mudaratnya anggaran segitu kebuang sia sia program merugikan rakyat pemerintah goblok orang sono research pas nyusun programnya gasih,Thu Jan 23 17:44:56 +0000 2025,0,0
1583,1584,Dinas Sosial Prov Sulsel,pj gubernur prof fadjry djufry uji coba program pkg mbg presiden prabowo palopo,Thu Jan 23 17:20:33 +0000 2025,0,1
1584,1585,Kalvin Gandasturi,namanya balas jasa bang wkwkwk mikir mngkin baca komen netizen kabinet gendut mbg dibanggakan kementrian bercabang staff namanya setara menteri pas ad profesor ketawain program mbg dikatai profesor bego clear coba,Thu Jan 23 16:57:02 +0000 2025,0,7
1585,1586,LuckyBoy,program mbg kah ukuran,Thu Jan 23 16:44:50 +0000 2025,0,1
1586,1587,Boy,program menjaga semangat pikiran fresh bagus program mbg,Thu Jan 23 16:15:05 +0000 2025,0,0
1587,1588,detikHealth,bpom ri resmi menandatangani mou kerjasama bgn pengawasan keamanan program makan bergizi gratis mbg keterlibatan bpom,Thu Jan 23 16:07:24 +0000 2025,1,1
1588,1589,@thebhocor79,emang biadab oknum mengkorupsi program mbg presiden,Thu Jan 23 15:47:42 +0000 2025,0,0
1589,1590,@thebhocor79,setuju sih program mbg presiden dng program memancing nya lintah binatang rakus tega mengkorupsi program anak tdk porsi gizi sesungguhnya,Thu Jan 23 15:17:05 +0000 2025,0,0
1590,1591,ᶻ 𝗓 𐰁 .ᐟ🍉🇵🇸,kesel deh orang tiktok dikasih tau program mbg nih dikaji ulang daerah sesuai porsinya eh bilang namanha uji coba percobaan astaga pantesan nurut program well prepared wkwk,Thu Jan 23 15:15:57 +0000 2025,0,0
1591,1592,mr hardiansyah,bukti kegagalan pemerintah menjamin kesejahteraan rakyatnya rakyat sampe makan enak sampe jatah anak dikasih keluarganya sampe gagal program mbg pemerintah menjamin kebutuhan pokok terjangkau kalangan,Thu Jan 23 14:44:24 +0000 2025,0,1
1592,1593,Harian Jogja,anggaran pusat dialihkan program mbg perbaikan saluran irigasi,Thu Jan 23 14:42:14 +0000 2025,0,0
1593,1594,Kompas.com,mensesneg prasetyo hadi pemerintah menutup hasil efisiensi anggaran diinstruksikan presiden prabowo subianto membiayai program makan bergizi gratis mbg n mensesneg efisiensianggaran mbg,Thu Jan 23 14:37:09 +0000 2025,1,1
1594,1595,Meizar,sesulit sih timnya ferry irwandy bikin docuvlog program mbg,Thu Jan 23 14:07:02 +0000 2025,0,0
1595,1596,fahmi,penghematan program mbg balas budi tim pemenangan sih big l prabs,Thu Jan 23 14:06:38 +0000 2025,0,1
1596,1597,La Masia,terima kasih prabowo program mbg anak indonesia,Thu Jan 23 14:05:41 +0000 2025,1,1
1597,1598,Senator Indonesia,anggota dpd ri provinsi bengkulu apt destita khairilisani m s m program mbg percobaannya masuk daerah daerah terpencil plosok desa provinsi bengkulu dpdri destita bengkulu mbg daridaerahuntukindonesia,Thu Jan 23 14:04:17 +0000 2025,1,2
1598,1599,nadin ⋆ ˚｡⋆୨୧˚,ku ka sampe ortu ku lingkaran intinya percaya genap membawa kemajuan dukung program genap percaya koruptor dihukum berat ku seneng program mbg,Thu Jan 23 14:04:14 +0000 2025,0,0
1599,1600,Badan Pengawas Obat dan Makanan,nota kesepahaman bpom badan gizi nasional bgn pengawasan keamanan pangan program mbg terjamin proses produksi distribusi bpom pangan dikonsumsi aman berkualitas,Thu Jan 23 13:59:32 +0000 2025,0,6
1600,1601,Badan Pengawas Obat dan Makanan,hai sahabatbpom makan bergizi gratis mbg salah program prioritas pemerintah mendukung misi asta cita memperkuat pembangunan sumber daya manusia sdm indonesia emas,Thu Jan 23 13:59:31 +0000 2025,2,10
1601,1602,Ala-Alawow,setuju tweet bilang program mbg visioner mental penyelenggara uang kepotong selisih keuntungan catering penjual bahan makanan kepotong selisih penyelenggara,Thu Jan 23 13:58:21 +0000 2025,0,1
1602,1603,Kodam Jaya/Jayakarta,pangdam jaya jayakarta mayjen tni rafael granada baay meninjau pelaksanaan satuan pelayanan pemenuhan gizi sppg dapur sehat program makan bergizi gratis mbg sdn slb n jakarta kelurahan slipi kecamatan palmerah jakarta barat,Thu Jan 23 13:53:59 +0000 2025,0,0
1603,1604,BOGOR-KITA.com,pj bupati bogor perkuat sinergi pemerintah pusat sukseskan program mbg,Thu Jan 23 13:50:35 +0000 2025,0,0
1604,1605,Indozone Media,kota yogyakarta salah wilayah melaksanakan program makan bergizi gratis mbg kota yogyakarta terlaksana,Thu Jan 23 13:47:54 +0000 2025,0,0
1605,1606,Senator Indonesia,komite iii dpd ri menyelenggarakan rapat kerja badan gizi nasional pastikan program mbg penuh lokal konten mitra menaikkan ekonomi lokal dpdri komiteiii mbg daridaerahuntukindonesia,Thu Jan 23 13:35:02 +0000 2025,0,1
1606,1607,Kota Adm. Jakarta Barat,panglima kodam jaya pangdam jaya mayjen tni rafael granada baay meninjau pelaksanaan program makan bergizi gratis mbg wilayah palmerah jakarta barat kamis pemkotjb,Thu Jan 23 13:28:12 +0000 2025,0,0
1607,1608,Co-operative News,indonesian coops are serving as suppliers and in the government s new free nutritious meals mbg program to tackle malnutrition,Thu Jan 23 13:24:11 +0000 2025,1,2
1608,1609,Kompas.com,bgn bpom menandatangani nota kesepahaman memorandum of understanding mou sinergisitas program makan bergizi gratis mbg n bpom mbg,Thu Jan 23 13:18:41 +0000 2025,0,0
1609,1610,Midnight Sun,hikmahnya mancing kritis kualitas makanan program mbg nyuruh anak bersyukur dikiranya anak bikshu shaolin ngerti bersyukur,Thu Jan 23 13:14:30 +0000 2025,0,0
1610,1611,detikcom,hasil penghematan kemarin lakukan diprioritaskan program mbg prasetyo,Thu Jan 23 13:06:00 +0000 2025,0,2
1611,1612,DewaBayu,kaget sih program digembar gembor prabowo sya sdh spt program mbg bancakan korupsi rezim bulshit mreka pake umkm krn psti orang partai akn pake vendor mreka udh kebaca permainannya,Thu Jan 23 13:00:26 +0000 2025,0,6
1612,1613,antaranews.com,badan pengawas obat makanan bpom ri badan gizi nasional bgn menandatangani nota kesepahaman mou kerjasama pengawasan keamanan program makan bergizi gratis mbg,Thu Jan 23 12:44:46 +0000 2025,0,0
1614,1615,ib,kerja blm keliatan ngurusin kuruptor gurusin ppn ngurusin program mbg ayolah rakyat indonesia capek hidup negara penuh drama ekoni pemerintahan,Thu Jan 23 12:38:46 +0000 2025,0,0
1615,1616,C4pt41n_Jack2,program mbg lahannya basah banget asa ngerti pura² tau,Thu Jan 23 12:31:37 +0000 2025,0,0
1616,1617,DetikFinance,hasil penghematan kemarin lakukan diprioritaskan program mbg prasetyo,Thu Jan 23 12:24:52 +0000 2025,0,1
1617,1618,Rida,negara udah keluarin anggaran fantastis apbn program mbg outputnya kayak evaluasi disuruh bersyukur emang sakit lo,Thu Jan 23 12:23:58 +0000 2025,2,8
